,county,state,cases,deaths,year,month,day
11092,Sacramento,California,22025,402,2020,September,24
11150,Sacramento,California,22182,406,2020,September,25
11208,Sacramento,California,22182,406,2020,September,26
11266,Sacramento,California,22268,406,2020,September,27
11324,Sacramento,California,22437,412,2020,September,28
11382,Sacramento,California,22589,416,2020,September,29
11440,Sacramento,California,22653,420,2020,September,30
11498,Sacramento,California,22754,426,2020,October,1
11556,Sacramento,California,22854,430,2020,October,2
11614,Sacramento,California,22854,430,2020,October,3
11672,Sacramento,California,23075,430,2020,October,4
11730,Sacramento,California,23244,432,2020,October,5
11788,Sacramento,California,23362,437,2020,October,6
11846,Sacramento,California,23419,445,2020,October,7
11904,Sacramento,California,23522,447,2020,October,8
11962,Sacramento,California,23648,450,2020,October,9
12020,Sacramento,California,23648,450,2020,October,10
12078,Sacramento,California,23688,450,2020,October,11
12136,Sacramento,California,23849,458,2020,October,12
12194,Sacramento,California,23968,458,2020,October,13
12252,Sacramento,California,24059,462,2020,October,14
12310,Sacramento,California,24101,464,2020,October,15
12368,Sacramento,California,24191,468,2020,October,16
12426,Sacramento,California,24191,468,2020,October,17
12484,Sacramento,California,24303,468,2020,October,18
12542,Sacramento,California,24581,471,2020,October,19
12600,Sacramento,California,24810,474,2020,October,20
12658,Sacramento,California,24956,480,2020,October,21
12716,Sacramento,California,25093,482,2020,October,22
12774,Sacramento,California,25263,484,2020,October,23
12832,Sacramento,California,25263,484,2020,October,24
12890,Sacramento,California,25371,484,2020,October,25
12948,Sacramento,California,25600,491,2020,October,26
13006,Sacramento,California,25749,496,2020,October,27
13064,Sacramento,California,25881,499,2020,October,28
13122,Sacramento,California,26017,500,2020,October,29
13180,Sacramento,California,26184,500,2020,October,30
13238,Sacramento,California,26184,500,2020,October,31
13296,Sacramento,California,26315,500,2020,November,1
13354,Sacramento,California,26715,502,2020,November,2
13412,Sacramento,California,26883,504,2020,November,3
13470,Sacramento,California,27042,506,2020,November,4
13528,Sacramento,California,27277,506,2020,November,5
13586,Sacramento,California,27529,508,2020,November,6
13644,Sacramento,California,27529,508,2020,November,7
13702,Sacramento,California,27772,508,2020,November,8
13760,Sacramento,California,28236,513,2020,November,9
13818,Sacramento,California,28720,514,2020,November,10
13876,Sacramento,California,29013,514,2020,November,11
13934,Sacramento,California,29509,517,2020,November,12
13992,Sacramento,California,29836,520,2020,November,13
14050,Sacramento,California,29836,520,2020,November,14
14108,Sacramento,California,30297,520,2020,November,15
14166,Sacramento,California,30998,527,2020,November,16
14224,Sacramento,California,31386,533,2020,November,17
14282,Sacramento,California,31851,536,2020,November,18
14340,Sacramento,California,32410,544,2020,November,19
14398,Sacramento,California,32864,546,2020,November,20
14456,Sacramento,California,32864,546,2020,November,21
14514,Sacramento,California,33132,546,2020,November,22
14572,Sacramento,California,34185,550,2020,November,23
14630,Sacramento,California,35142,557,2020,November,24
14688,Sacramento,California,35738,566,2020,November,25
14746,Sacramento,California,35738,566,2020,November,26
14804,Sacramento,California,36629,576,2020,November,27
14862,Sacramento,California,36629,576,2020,November,28
14920,Sacramento,California,36904,576,2020,November,29
14978,Sacramento,California,37883,581,2020,November,30
15036,Sacramento,California,38998,586,2020,December,1
15094,Sacramento,California,39366,591,2020,December,2
15152,Sacramento,California,40304,603,2020,December,3
15210,Sacramento,California,41095,614,2020,December,4
15268,Sacramento,California,41095,614,2020,December,5
15326,Sacramento,California,41877,614,2020,December,6
15384,Sacramento,California,43425,620,2020,December,7
15442,Sacramento,California,44687,635,2020,December,8
15500,Sacramento,California,45335,646,2020,December,9
15558,Sacramento,California,46478,659,2020,December,10
15616,Sacramento,California,47472,670,2020,December,11
15674,Sacramento,California,47472,670,2020,December,12
15732,Sacramento,California,48318,670,2020,December,13
15790,Sacramento,California,50222,689,2020,December,14
15848,Sacramento,California,51051,699,2020,December,15
15906,Sacramento,California,52181,711,2020,December,16
15964,Sacramento,California,53184,727,2020,December,17
16022,Sacramento,California,54002,741,2020,December,18
16080,Sacramento,California,54002,741,2020,December,19
16138,Sacramento,California,55168,741,2020,December,20
16196,Sacramento,California,57081,774,2020,December,21
16254,Sacramento,California,58000,786,2020,December,22
16312,Sacramento,California,58868,797,2020,December,23
16370,Sacramento,California,59769,809,2020,December,24
16428,Sacramento,California,60595,809,2020,December,25
16486,Sacramento,California,61629,809,2020,December,26
16544,Sacramento,California,62434,809,2020,December,27
16602,Sacramento,California,63415,827,2020,December,28
16660,Sacramento,California,64321,833,2020,December,29
16718,Sacramento,California,65077,844,2020,December,30
16776,Sacramento,California,65540,857,2020,December,31
16834,Sacramento,California,65816,857,2021,January,1
16892,Sacramento,California,66955,857,2021,January,2
16950,Sacramento,California,67809,857,2021,January,3
17008,Sacramento,California,69110,898,2021,January,4
17066,Sacramento,California,70163,917,2021,January,5
17124,Sacramento,California,70676,941,2021,January,6
17182,Sacramento,California,71571,955,2021,January,7
17240,Sacramento,California,72341,977,2021,January,8
17298,Sacramento,California,73244,977,2021,January,9
17356,Sacramento,California,74481,977,2021,January,10
17414,Sacramento,California,75393,1015,2021,January,11
17472,Sacramento,California,76008,1031,2021,January,12
17530,Sacramento,California,77200,1044,2021,January,13
17588,Sacramento,California,78267,1062,2021,January,14
17646,Sacramento,California,79136,1080,2021,January,15
17704,Sacramento,California,80278,1080,2021,January,16
17762,Sacramento,California,79121,1080,2021,January,17
17820,Sacramento,California,80153,1080,2021,January,18
17878,Sacramento,California,80677,1111,2021,January,19
17936,Sacramento,California,81182,1128,2021,January,20
17994,Sacramento,California,81686,1145,2021,January,21
18052,Sacramento,California,82302,1157,2021,January,22
18110,Sacramento,California,82860,1157,2021,January,23
18168,Sacramento,California,83407,1157,2021,January,24
18226,Sacramento,California,84109,1185,2021,January,25
18284,Sacramento,California,84652,1194,2021,January,26
18342,Sacramento,California,85061,1208,2021,January,27
18400,Sacramento,California,85427,1216,2021,January,28
18458,Sacramento,California,85697,1239,2021,January,29
18516,Sacramento,California,86319,1239,2021,January,30
18574,Sacramento,California,86387,1239,2021,January,31
18632,Sacramento,California,86559,1262,2021,February,1
18690,Sacramento,California,86855,1271,2021,February,2
18748,Sacramento,California,87106,1281,2021,February,3
18806,Sacramento,California,87414,1288,2021,February,4
18864,Sacramento,California,87703,1302,2021,February,5
18922,Sacramento,California,87991,1302,2021,February,6
18980,Sacramento,California,88531,1302,2021,February,7
19038,Sacramento,California,88918,1318,2021,February,8
19096,Sacramento,California,89266,1335,2021,February,9
19154,Sacramento,California,89377,1352,2021,February,10
19212,Sacramento,California,89652,1360,2021,February,11
19270,Sacramento,California,89987,1372,2021,February,12
19328,Sacramento,California,90251,1372,2021,February,13
19386,Sacramento,California,90400,1372,2021,February,14
19444,Sacramento,California,90855,1372,2021,February,15
19502,Sacramento,California,91090,1382,2021,February,16
19560,Sacramento,California,91245,1402,2021,February,17
19618,Sacramento,California,91392,1412,2021,February,18
19676,Sacramento,California,91796,1431,2021,February,19
19734,Sacramento,California,91814,1431,2021,February,20
19792,Sacramento,California,92056,1431,2021,February,21
19850,Sacramento,California,92427,1438,2021,February,22
19908,Sacramento,California,92620,1446,2021,February,23
19966,Sacramento,California,92771,1456,2021,February,24
20024,Sacramento,California,92943,1464,2021,February,25
20082,Sacramento,California,93159,1472,2021,February,26
20140,Sacramento,California,93179,1472,2021,February,27
20198,Sacramento,California,93280,1472,2021,February,28
20256,Sacramento,California,93527,1484,2021,March,1
20314,Sacramento,California,93677,1488,2021,March,2
20372,Sacramento,California,93789,1498,2021,March,3
20430,Sacramento,California,93946,1506,2021,March,4
20488,Sacramento,California,94128,1510,2021,March,5
20546,Sacramento,California,94181,1510,2021,March,6
20604,Sacramento,California,94331,1510,2021,March,7
20662,Sacramento,California,94560,1521,2021,March,8
20720,Sacramento,California,94698,1525,2021,March,9
20778,Sacramento,California,94769,1531,2021,March,10
20836,Sacramento,California,94906,1537,2021,March,11
20894,Sacramento,California,95087,1541,2021,March,12
20952,Sacramento,California,95087,1541,2021,March,13
21010,Sacramento,California,95191,1541,2021,March,14
21068,Sacramento,California,95440,1548,2021,March,15
21126,Sacramento,California,95555,1551,2021,March,16
21184,Sacramento,California,95666,1559,2021,March,17
21242,Sacramento,California,95836,1565,2021,March,18
21300,Sacramento,California,95963,1576,2021,March,19
21358,Sacramento,California,95963,1576,2021,March,20
21416,Sacramento,California,96125,1576,2021,March,21
21474,Sacramento,California,96376,1582,2021,March,22
21532,Sacramento,California,96504,1586,2021,March,23
21590,Sacramento,California,96615,1590,2021,March,24
21648,Sacramento,California,96781,1593,2021,March,25
21706,Sacramento,California,96989,1599,2021,March,26
21764,Sacramento,California,97039,1599,2021,March,27
21822,Sacramento,California,97246,1599,2021,March,28
21880,Sacramento,California,97480,1602,2021,March,29
21938,Sacramento,California,97616,1603,2021,March,30
21996,Sacramento,California,97717,1603,2021,March,31
22054,Sacramento,California,97882,1610,2021,April,1
22112,Sacramento,California,98487,1613,2021,April,2
22170,Sacramento,California,98647,1613,2021,April,3
22228,Sacramento,California,98659,1613,2021,April,4
22286,Sacramento,California,98847,1617,2021,April,5
22344,Sacramento,California,99041,1620,2021,April,6
22402,Sacramento,California,99156,1627,2021,April,7
22460,Sacramento,California,99267,1638,2021,April,8
22518,Sacramento,California,99667,1638,2021,April,9
22576,Sacramento,California,99721,1638,2021,April,10
22634,Sacramento,California,100047,1638,2021,April,11
22692,Sacramento,California,100364,1640,2021,April,12
22750,Sacramento,California,100586,1644,2021,April,13
22808,Sacramento,California,100725,1644,2021,April,14
22866,Sacramento,California,100856,1645,2021,April,15
22924,Sacramento,California,101057,1646,2021,April,16
22982,Sacramento,California,101057,1646,2021,April,17
23040,Sacramento,California,101171,1646,2021,April,18
23098,Sacramento,California,101510,1646,2021,April,19
23156,Sacramento,California,101664,1647,2021,April,20
23214,Sacramento,California,101786,1651,2021,April,21
23272,Sacramento,California,101905,1653,2021,April,22
418,San Benito,California,1,0,2020,March,13
444,San Benito,California,1,0,2020,March,14
471,San Benito,California,1,0,2020,March,15
501,San Benito,California,1,0,2020,March,16
533,San Benito,California,2,1,2020,March,17
566,San Benito,California,5,1,2020,March,18
599,San Benito,California,5,1,2020,March,19
634,San Benito,California,5,1,2020,March,20
671,San Benito,California,5,1,2020,March,21
710,San Benito,California,5,1,2020,March,22
750,San Benito,California,6,1,2020,March,23
793,San Benito,California,7,1,2020,March,24
836,San Benito,California,9,1,2020,March,25
880,San Benito,California,9,1,2020,March,26
926,San Benito,California,11,1,2020,March,27
973,San Benito,California,11,1,2020,March,28
1020,San Benito,California,14,1,2020,March,29
1069,San Benito,California,17,1,2020,March,30
1119,San Benito,California,21,1,2020,March,31
1169,San Benito,California,23,1,2020,April,1
1221,San Benito,California,23,1,2020,April,2
1273,San Benito,California,23,2,2020,April,3
1326,San Benito,California,23,2,2020,April,4
1378,San Benito,California,23,2,2020,April,5
1431,San Benito,California,30,2,2020,April,6
1484,San Benito,California,31,2,2020,April,7
1538,San Benito,California,33,2,2020,April,8
1591,San Benito,California,34,2,2020,April,9
1644,San Benito,California,35,2,2020,April,10
